text,score,perplexity
"поднять стакан .",-8.364860534667969,123.37158197647186
"стакан . —",-10.066239356994629,328.518506094656
". — алла",-11.359097480773926,691.4716360602696
"— алла бирда",-8.773740768432617,156.11160619723194
"алла бирда ,",-9.480052947998047,234.4300266903759
"бирда , —",-11.546416282653809,770.2009867075392
", — сказать",-8.40499210357666,126.25483710280096
"— сказать он",-7.58305549621582,78.66179891417133
"сказать он и",-10.079864501953125,331.1052946114691
"он и выпить",-9.831026077270508,286.9171573058266
"и выпить .",-5.989084243774414,31.42469425584057
"выпить . (",-10.893789291381836,528.9898302209799
". ( алла",-11.072856903076172,586.4273620021905
"( алла бирда",-10.57129955291748,439.3644236968996
"алла бирда ,",-9.480052947998047,234.4300266903759
"бирда , значит",-11.710665702819824,846.5769228456126
", значит :",-8.719050407409668,151.27341173927178
"значит : бог",-10.641561508178711,457.4992400987618
": бог дать",-9.661096572875977,260.1801401060854
"бог дать ;",-9.788772583007812,280.0226400118472
"дать ; это",-11.195927619934082,629.4799548300698
"; это обыкновенный",-10.578509330749512,441.1916990726931
"это обыкновенный приветствие",-10.96945571899414,552.5402625903969
"обыкновенный приветствие ,",-10.289653778076172,373.6056578458463
"приветствие , употреблять",-10.639410972595215,456.93323034121664
", употреблять кавказец",-10.802400588989258,501.88029806546217
"употреблять кавказец ,",-10.623306274414062,452.7167556434153
"кавказец , когда",-11.202225685119629,631.7662497410618
", когда пить",-10.930126190185547,540.1713518780807
"когда пить вместе",-9.83100700378418,286.91400709285915
"пить вместе .",-8.060205459594727,103.52646023056597
"— сау буть",-8.276779174804688,117.27212471760438
"сау буть (",-10.510851860046387,424.33901604915144
"буть ( быть",-10.34319019317627,385.29870407273853
"( быть здоровый",-10.64035701751709,457.18213811491574
"быть здоровый )",-10.401208877563477,398.38430412141616
"здоровый ) ,",-10.08359432220459,331.81696031433523
") , —",-9.553051948547363,244.4910620785324
", — сказать",-8.40499210357666,126.25483710280096
"— сказать ерошка",-8.766779899597168,155.4873188660286
"сказать ерошка улыбаться",-11.615097045898438,801.2614737068
"ерошка улыбаться и",-10.320727348327637,380.3486131838551
"улыбаться и выпить",-10.895744323730469,529.5854942434918
"и выпить свой",-10.0459566116333,324.70513211697937
"выпить свой стакан",-10.119155883789062,338.6795475745715
"— ты говорить",-6.735102653503418,48.280934043864235
"ты говорить :",-7.8113813400268555,89.71092507080618
"говорить : праздник",-10.705638885498047,474.68960495474266
": праздник !",-8.938151359558105,171.608122501889
"праздник ! —",-11.225906372070312,640.4372632681217
"! — сказать",-8.365577697753906,123.4225242597845
"— сказать он",-7.58305549621582,78.66179891417133
"сказать он оленина",-11.481301307678223,741.8657595921603
"он оленина ,",-9.384805679321289,221.92254275090153
"оленина , подниматься",-9.488243103027344,235.5378875737358
", подниматься и",-10.100317001342773,335.02656944345034
"подниматься и глядеть",-11.418126106262207,715.3713228546924
"и глядеть в",-8.209770202636719,112.83466677059938
"глядеть в окно",-10.063671112060547,328.033182969293
"в окно .",-5.578217506408691,24.805865044331973
"окно . —",-10.170141220092773,348.76693523055957
". — это",-9.486686706542969,235.32695571521967
"— это что",-5.425356864929199,22.716384774238843
"это что за",-10.889388084411621,527.6513104896286
"что за праздник",-11.03581428527832,574.0550890006799
"за праздник !",-9.484440803527832,235.02291085614885
"праздник ! ты",-12.233780860900879,1144.0505526199854
"! ты бы",-11.145586013793945,611.5000592445625
"ты бы смотреть",-12.49962329864502,1333.232293750371
"бы смотреть ,",-10.458614349365234,411.768942787673
"смотреть , как",-9.394693374633789,223.18928641457492
", как в",-9.12544059753418,191.14377082478728
"как в старина",-11.413516998291016,713.4758040611853
"в старина гулять",-12.584936141967773,1400.3417447309926
"старина гулять !",-13.01761245727539,1796.4002809756514
"гулять ! бабы",-15.899767875671387,9439.347378786984
"! бабы выйти",-15.385472297668457,7020.500496815266
"бабы выйти ,",-11.186118125915527,625.9354252965132
"выйти , бывать",-11.522253036499023,759.5620520526962
", бывать ,",-9.004504203796387,178.2896165555442
"бывать , оденать",-13.837580680847168,2880.0177885917424
", оденать в",-13.544540405273438,2432.960742343567
"оденать в сарафан",-15.549102783203125,7713.930040051484
"в сарафан ,",-10.627326965332031,453.76578016014867
"сарафан , галун",-15.607400894165039,7977.195278635932
", галун обшить",-15.405258178710938,7100.918770875879
"галун обшить .",-12.637090682983398,1443.021064474684
"обшить . грудь",-15.180082321166992,6237.643936499254
". грудь весь",-12.106986045837402,1063.522081592255
"грудь весь золотой",-14.371331214904785,3915.9109191776975
"весь золотой в",-12.415857315063477,1270.4697495535586
"золотой в два",-12.965599060058594,1743.4109325115307
"в два ряд",-8.092926025390625,105.494910093392
"два ряд обвешать",-14.503080368041992,4224.449200245658
"ряд обвешать .",-12.119525909423828,1071.2269184390752
"обвешать . на",-13.167655944824219,1958.4567547425588
". на голова",-10.60248851776123,447.3239275984036
"на голова кокошник",-13.696735382080078,2655.729547365357
"голова кокошник золотой",-16.683027267456055,14816.881817199499
"кокошник золотой носить",-17.318260192871094,21358.219634900648
"золотой носить .",-11.013421058654785,566.7026776387373
"носить . как",-11.843161582946777,913.6721679328854
". как пройти",-12.056356430053711,1032.9733270411577
"как пройти ,",-10.206367492675781,356.1163169754706
"пройти , так",-9.00739574432373,178.58662754918535
", так фр",-13.267484664916992,2074.2980841548824
"так фр !",-11.338046073913574,683.1428362423127
"фр ! фр",-17.19015884399414,19839.910606246434
"! фр !",-12.312739372253418,1197.2499926910011
"фр ! шум",-16.196624755859375,11198.405486990634
"! шум подняться",-14.943212509155273,5442.558769232716
"шум подняться .",-10.815759658813477,505.7546852389823
"подняться . каждый",-12.608745574951172,1419.666694072193
". каждый баба",-13.26094913482666,2066.508917481819
"каждый баба ,",-11.709627151489258,846.070958076946
"баба , как",-10.509705543518066,424.05909862368304
", как княгиня",-11.391935348510742,704.6668433238864
"как княгиня быть",-11.205479621887207,632.9507305631303
"княгиня быть .",-6.769831657409668,49.25586092581924
"быть . бывать",-11.611093521118164,799.4170014157988
". бывать выйти",-13.538771629333496,2424.89482861672
"бывать выйти ,",-11.528493881225586,762.2957005650743
"выйти , табун",-12.489357948303223,1325.3771748910829
", табун целый",-14.219828605651855,3588.8652425012006
"табун целый ,",-13.342805862426758,2166.2145352133266
"целый , заиграть",-14.03994369506836,3235.831688712798
", заиграть песня",-14.254560470581055,3661.3404835795423
"заиграть песня ,",-12.892330169677734,1671.4082535557056
"песня , так",-9.946920394897461,306.7115273834271
", так стон",-12.684759140014648,1483.1660813730527
"так стон стоить",-14.303033828735352,3764.943447959467
"стон стоить ;",-14.07052230834961,3293.2945624250137
"стоить ; весь",-12.679159164428711,1478.3926376464701
"; весь ночь",-12.303566932678223,1190.9450760439752
"весь ночь гулять",-11.354962348937988,689.827632934753
"ночь гулять .",-7.936074256896973,96.38702240566182
"гулять . а",-10.419147491455078,402.519452097217
". а казак",-11.524174690246582,760.4027390349214
"а казак бочка",-14.149619102478027,3446.7102494670107
"казак бочка выкатить",-16.0023193359375,10013.360087544355
"бочка выкатить на",-16.10118865966797,10599.787649241414
"выкатить на двор",-13.862920761108398,2922.3362835793355
"на двор ,",-7.0195770263671875,56.87144415751098
"двор , засять",-14.145194053649902,3437.9417450198684
", засять ,",-12.302181243896484,1189.9954777362884
"засять , весь",-12.549077987670898,1371.7327165645056
", весь ночь",-10.843779563903809,513.9784270680254
"весь ночь до",-11.713726997375488,848.0700952677718
"ночь до рассвет",-12.893867492675781,1672.888028070675
"до рассвет пить",-12.99146842956543,1769.5673939640435
"рассвет пить .",-11.002089500427246,563.0181236714742
"пить . а",-10.33856201171875,384.2735592341166
". а то",-8.537125587463379,136.23271030916487
"а то схватиться",-13.667917251586914,2612.0369301503315
"то схватиться рука",-12.031387329101562,1018.2322128329886
"схватиться рука с",-10.849315643310547,515.6189983040706
"рука с рука",-9.29135513305664,210.29976300545658
"с рука ,",-8.348134994506836,122.1894608787372
"рука , пойти",-10.362194061279297,389.5368206854757
", пойти по",-10.208281517028809,356.50890252040244
"пойти по станица",-11.874322891235352,930.2093977642362
"по станица лавый",-14.432945251464844,4057.292450456104
"станица лавый .",-12.393516540527344,1254.2356334437081
"лавый . кто",-13.991352081298828,3146.5745110735593
". кто встретить",-13.104374885559082,1888.3988243794806
"кто встретить ,",-12.352080345153809,1224.6728395496684
"встретить , с",-11.35642147064209,690.407288760616
", с себя",-9.941570281982422,305.7683787244097
"с себя забирать",-13.078888893127441,1860.8965180974194
"себя забирать ,",-13.194893836975098,1989.4061640583259
"забирать , да",-13.258390426635742,2063.4673746184044
", да от",-10.997138977050781,561.4159465730979
"да от один",-12.342904090881348,1218.2208345377912
"от один к",-11.82593059539795,904.6542938149628
"один к другой",-11.34531021118164,686.0054291552119
"к другой и",-10.009626388549805,317.98497307377096
"другой и ходить",-11.520978927612305,759.0051661199814
"и ходить .",-6.873336315155029,52.27981941717356
"ходить . другой",-11.546302795410156,770.1506722690491
". другой раз",-10.875640869140625,523.4922026299619
"другой раз три",-11.610369682312012,799.0839736348554
"раз три день",-9.902326583862305,298.9383588634637
"три день гулять",-13.087247848510742,1869.8723604492575
"день гулять .",-9.20305347442627,199.8772513859171
"гулять . батюшка",-12.430885314941406,1281.508020833058
". батюшка бывать",-13.679719924926758,2629.843963298626
"батюшка бывать прийти",-15.481252670288086,7418.449891755593
"бывать прийти ,",-11.531206130981445,763.4867997344538
"прийти , еще",-11.114951133728027,600.8108727879567
", еще я",-10.735909461975098,483.03362669677506
"еще я помнить",-11.618335723876953,802.7566851935223
"я помнить ,",-9.71883487701416,268.97302002606534
"помнить , красный",-12.268590927124023,1167.2065923652297
", красный ,",-8.874984741210938,165.48025646478797
"красный , распухнуть",-13.891894340515137,2971.485293110948
", распухнуть весь",-13.056767463684082,1837.3498824837525
"распухнуть весь ,",-13.015535354614258,1794.253651136961
"весь , без",-10.35067081451416,386.9614516763845
", без шапка",-12.477906227111816,1316.6688370015552
"без шапка ,",-11.541691780090332,768.1091613272312
"шапка , все",-11.311470985412598,672.7717490837957
", все растерять",-13.314519882202148,2131.228281076965
"все растерять ,",-12.190473556518555,1115.882300574592
"растерять , прийти",-13.907963752746582,2999.099940326028
", прийти и",-10.72463607788086,479.9091380138038
"прийти и лечь",-12.45661735534668,1300.6317122049718
"и лечь .",-7.185201644897461,62.560528833629014
"лечь . матушка",-13.390178680419922,2226.100002357696
". матушка уж",-13.425657272338867,2272.0313422121726
"матушка уж знать",-14.844680786132812,5142.451406556509
"уж знать бывать",-13.409363746643066,2250.8208871374986
"знать бывать :",-11.872029304504395,928.9820576727933
"бывать : свежий",-13.780332565307617,2786.6545946683136
": свежий икра",-14.765555381774902,4913.47607210307
"свежий икра и",-14.43546199798584,4063.1747362143565
"икра и чихирь",-14.345680236816406,3858.5138120677034
"и чихирь он",-11.248281478881836,648.739541772702
"чихирь он принести",-13.506941795349121,2380.868717637605
"он принести опохмелиться",-13.808206558227539,2831.7286809913116
"принести опохмелиться ,",-14.051311492919922,3257.0758560130394
"опохмелиться , а",-12.65318489074707,1456.4521557562525
", а сам",-9.071114540100098,185.2587097414233
"а сам бежать",-13.227361679077148,2026.9377903360198
"сам бежать по",-12.31043529510498,1195.6630926210162
"бежать по станица",-12.456962585449219,1300.8902129790597
"по станица шапка",-13.414674758911133,2257.712771538292
"станица шапка он",-14.146136283874512,3439.806960564514
"шапка он искать",-13.0055513381958,1783.971181915374
"он искать .",-6.202524662017822,35.53294187750946
"искать . так",-10.691699028015137,470.89573504134813
". так двое",-12.832622528076172,1614.9371755178067
"так двое сутки",-12.089190483093262,1052.6830273775927
"двое сутки спать",-13.984195709228516,3133.6387379392568
"сутки спать !",-12.05948543548584,1034.8355955800796
"спать ! вот",-11.604497909545898,796.3875781365367
"! вот какой",-10.340765953063965,384.7613928844895
"вот какой человек",-11.582701683044434,786.4577939996689
"какой человек быть",-11.182890892028809,624.7736762407902
"человек быть !",-7.681407928466797,83.24381629170917
"быть ! а",-10.186094284057617,351.9845257082704
"! а нынче",-11.090526580810547,592.4226373477883
"а нынче что",-11.511401176452637,754.8319842702366
"— ну ,",-5.014573097229004,17.932600535860338
"ну , а",-10.905691146850586,532.6265201478732
", а девка",-10.335237503051758,383.538862393138
"а девка -",-11.065553665161133,583.9671485606822
"девка - то",-9.236772537231445,203.79481684351128
"- то в",-9.542695999145508,243.03789766548832
"то в сарафан",-10.757189750671387,488.9871400198118
"в сарафан как",-10.046262741088867,324.7623574378031
"сарафан как же",-11.019651412963867,568.7387946577065
"как же ?",-6.320911884307861,38.03890187929315
"же ? один",-11.716731071472168,849.5379181394148
"? один гулять",-10.933121681213379,541.1035962243936
"один гулять ?",-7.873417854309082,92.97249024349769
"гулять ? —",-10.291831970214844,374.0744039061929
"? — спросить",-8.132668495178223,107.93619989071505
"— спросить белецкий",-9.498886108398438,236.98536503270688
"— да ,",-5.046955585479736,18.270014682549878
"да , один",-9.939250946044922,305.36041453732975
", один !",-8.475174903869629,131.460029671371
"один ! прийти",-10.357732772827148,388.5377252492176
"! прийти бывать",-10.88645076751709,526.7598822073064
"прийти бывать казак",-11.067523956298828,584.629854445652
"бывать казак ,",-10.340717315673828,384.75062051183465
"казак , или",-9.247662544250488,205.0763768717794
", или верх",-10.776835441589355,494.54846747972624
"или верх сесть",-11.45014476776123,728.6788964551015
"верх сесть ,",-10.55558967590332,435.4090172594896
"сесть , сказать",-11.164711952209473,618.2697353378167
", сказать :",-6.042581558227539,32.40748954215994
"сказать : пойти",-11.240659713745117,645.899470383938
": пойти хоровод",-10.73648452758789,483.1935539016404
"пойти хоровод разбивать",-9.184246063232422,197.72496885664913
"хоровод разбивать ,",-10.459989547729492,412.0950395920829
"разбивать , и",-11.400014877319336,707.9518473097827
", и поехать",-10.162933349609375,347.32283510943336
"и поехать ,",-8.73055362701416,152.27843567711852
"поехать , а",-10.247428894042969,364.6340519451429
", а девка",-10.335237503051758,383.538862393138
"а девка дубье",-10.753862380981445,488.0514363422235
"девка дубье брать",-9.105622291564941,188.97553037225117
"дубье брать .",-7.92935848236084,96.01511813312777
"брать . на",-10.737051010131836,483.35114590382614
". на масленица",-11.156490325927734,615.350533530234
"на масленица ,",-9.780021667480469,278.6155919590813
"масленица , бывать",-11.046651840209961,577.6475824021246
", бывать ,",-9.004504203796387,178.2896165555442
"бывать , как",-10.080744743347168,331.2731107197531
", как разлететься",-10.85646915435791,517.7466393307892
"как разлететься какой",-10.575277328491211,440.37162940644606
"разлететься какой молодец",-10.007915496826172,317.671953874588
"какой молодец ,",-8.775449752807617,156.2652597555359
"молодец , а",-10.464616775512695,413.19417828120385
", а они",-9.038915634155273,181.85653354709677
"а они бить",-11.048185348510742,578.1577307578414
"они бить ,",-9.756272315979004,274.83249403742144
"бить , лошадь",-10.881590843200684,525.2882796075711
", лошадь бить",-10.691630363464355,470.87712255233123
"лошадь бить ,",-10.10733413696289,336.3826086776704
"бить , он",-10.742640495300293,484.90886495342016
", он бить",-10.909650802612305,533.8419529883756
"он бить .",-7.535982608795166,76.558894242246
"бить . прорвет",-10.550118446350098,434.03985686222654
". прорвет стена",-10.473660469055176,415.35086309686244
"прорвет стена ,",-10.049605369567871,325.38785754322345
"стена , подхватить",-10.554253578186035,435.0742643681198
", подхватить какой",-10.839963912963867,512.8507302438303
"подхватить какой любить",-11.740705490112305,861.34348373886
"какой любить и",-11.60387134552002,796.1003894595844
"любить и увезти",-10.991172790527344,559.4911195440991
"и увезти .",-8.122456550598145,107.30356170429326
"увезти . матушка",-10.894027709960938,529.0624362890144
". матушка ,",-9.952750205993652,307.742552413644
"матушка , душенька",-11.059768676757812,582.0257098561136
", душенька ,",-9.450491905212402,230.47455032437355
"душенька , уж",-10.97586727142334,554.5833385596943
", уж как",-10.127212524414062,340.25391512379036
"уж как хотеть",-10.287242889404297,373.0875204094703
"как хотеть любить",-10.514806747436523,425.3061736275399
"хотеть любить .",-8.169351577758789,110.2396674426184
"любить . да",-10.578829765319824,441.2730874611225
". да и",-9.472597122192383,233.4260282404704
"да и девка",-11.24482250213623,647.4490910979445
"и девка же",-10.294885635375977,374.73254175645076
"девка же быть",-9.610949516296387,252.7768974520768
"же быть !",-8.03776741027832,102.19787193153124
"быть ! королевна",-10.425456047058105,403.98385746988856
"в этот время",-5.918152332305908,30.167413981818278
"этот время из",-11.126933097839355,604.9692138009923
"время из боковой",-11.604007720947266,796.1628889828983
"из боковой улица",-9.951207160949707,307.4693220333999
"боковой улица выехать",-10.996639251708984,561.2544700643037
"улица выехать на",-11.27723503112793,659.6426956611654
"выехать на площадь",-9.86553955078125,292.67450175848944
"на площадь два",-9.047636032104492,182.77172386251968
"площадь два всадник",-11.058653831481934,581.652310885599
"два всадник .",-8.185555458068848,111.27276105874243
"всадник . один",-11.342811584472656,685.0194395479903
". один из",-9.3295259475708,214.97179702479988
"один из они",-8.152185440063477,109.15568516111657
"из они быть",-9.060970306396484,184.18004578703176
"они быть назарка",-10.18077278137207,350.90794018399265
"быть назарка ,",-10.073518753051758,329.89800426236195
"назарка , другой",-8.967040061950684,174.48577046982513
", другой лукашка",-10.96148681640625,550.0114164137213
"другой лукашка .",-7.444375991821289,72.62631315760845
"лукашка . лукашка",-8.316659927368164,119.99550611806863
". лукашка сидеть",-10.52803897857666,428.55813622233245
"лукашка сидеть несколько",-9.258429527282715,206.35138199571867
"сидеть несколько бок",-10.988166809082031,558.5238233098399
"несколько бок на",-10.79241943359375,499.0049553598401
"бок на свой",-10.891408920288086,528.2654773671005
"на свой сытый",-10.258686065673828,367.0046073751806
"свой сытый гнед",-11.116232872009277,601.2543313693546
"сытый гнед кабардинец",-10.595885276794434,445.6268182370088
"гнед кабардинец ,",-9.984931945800781,313.4967092602047
"кабардинец , легко",-10.615405082702637,450.6623434178598
", легко ступать",-10.803743362426758,502.2683826960754
"легко ступать по",-10.821639060974121,507.46928955370413
"ступать по жесткий",-11.02704906463623,571.165893501592
"по жесткий дорога",-9.933786392211914,304.40136673959677
"жесткий дорога и",-11.44664192199707,727.2110686096527
"дорога и подкидывать",-10.23065185546875,361.1294977377416
"и подкидывать красивый",-10.296937942504883,375.1755134994016
"подкидывать красивый голова",-11.569525718688965,780.5153161051907
"красивый голова с",-10.7659273147583,491.45281689741415
"голова с глянцевить",-10.641480445861816,457.47789220887154
"с глянцевить тонкий",-10.217127799987793,358.3289937541317
"глянцевить тонкий холка",-11.149430274963379,612.8547672804036
"тонкий холка .",-8.106287002563477,106.3094204640959
"холка . ловко",-10.610109329223633,449.29059986652936
". ловко прилазить",-11.452850341796875,729.814664256615
"ловко прилазить ружье",-11.12505054473877,604.3139730355281
"прилазить ружье в",-11.24730396270752,648.374596421852
"ружье в чехло",-9.499626159667969,237.0863441435228
"в чехло ,",-10.034891128540039,322.64339742789906
"чехло , пистолет",-11.241764068603516,646.3102106911399
", пистолет за",-11.333115577697754,681.2066742993901
"пистолет за спина",-11.276609420776367,659.4051811314525
"за спина и",-9.542753219604492,243.0459031604188
"спина и свернуть",-10.558761596679688,436.20475874141084
"и свернуть за",-10.742727279663086,484.9330901967681
"свернуть за седло",-9.955355644226074,308.2044543161907
"за седло бурка",-10.311944007873535,378.4303870813539
"седло бурка доказывать",-11.1607666015625,616.867159937562
"бурка доказывать ,",-10.555334091186523,435.3449618149659
"доказывать , что",-8.780261039733887,156.69865180756682
", что лукашка",-10.03496265411377,322.6566820367097
"что лукашка ехать",-11.227707862854004,641.1017549378128
"лукашка ехать не",-9.71391773223877,268.21275867356127
"ехать не из",-10.966105461120605,551.4756805171671
"не из мирный",-10.412311553955078,400.93861746516933
"из мирный и",-10.52785873413086,428.5136726038973
"мирный и ближний",-10.782601356506348,496.19266400494047
"и ближний место",-10.80597972869873,502.91539724663085
"ближний место .",-7.86342191696167,92.43905120750082
"место . в",-10.48478889465332,418.020156646537
". в его",-9.55520248413086,244.79391666992572
"в его боковой",-9.892053604125977,297.17577298971383
"его боковой щегольский",-11.01852035522461,568.3686155094572
"боковой щегольский посадка",-10.869392395019531,521.6126302046598
"щегольский посадка ,",-10.389219284057617,395.644215945565
"посадка , в",-11.379064559936523,699.4652447203096
", в небрежный",-10.884942054748535,526.3025978138724
"в небрежный движение",-10.36625862121582,390.4493060633802
"небрежный движение рука",-8.538869857788086,136.3695679150691
"движение рука ,",-8.349241256713867,122.26729782910769
"рука , похлопывать",-10.779275894165039,495.2437159190777
", похлопывать чуть",-11.000683784484863,562.5627164216261
"похлопывать чуть слышно",-10.916303634643555,535.8903155336465
"чуть слышно плеть",-10.056611061096191,326.70273129619153
"слышно плеть под",-11.15771198272705,615.7834261795296
"плеть под брюхо",-10.963532447814941,550.6594693962853
"под брюхо лошадь",-11.13109302520752,606.4196372569967
"брюхо лошадь ,",-10.253759384155273,365.9652473421244
"лошадь , и",-8.923839569091797,170.2001318839499
", и особенно",-9.462422370910645,232.06283458348818
"и особенно в",-10.180598258972168,350.87268863102963
"особенно в его",-10.749425888061523,486.80661610010026
"в его блестеть",-9.93875789642334,305.2737587776429
"его блестеть черный",-11.1997709274292,630.8741489194229
"блестеть черный глаз",-11.648843765258789,816.9790901863939
"черный глаз ,",-8.587373733520508,140.23080701961646
"глаз , смотреть",-9.79147720336914,280.45894811394066
", смотреть ,",-8.987238883972168,176.5264229649832
"смотреть , гордо",-10.630727767944336,454.6549690628157
", гордо прищуриваться",-10.799964904785156,501.1771085297278
"гордо прищуриваться ,",-10.695589065551758,471.9513865965382
"прищуриваться , вокруг",-10.882637023925781,525.6047192620398
", вокруг ,",-10.226706504821777,360.3102576538702
"вокруг , выражаться",-10.419873237609863,402.68764901580846
", выражаться сознание",-11.035414695739746,573.9230587552339
"выражаться сознание сила",-11.180909156799316,624.06135424199
"сознание сила и",-11.298227310180664,667.6622590278672
"сила и самонадеянность",-10.546401023864746,433.1120392002391
"и самонадеянность молодость",-10.625264167785645,453.2272795239938
"самонадеянность молодость .",-8.167525291442871,110.12383393942949
"молодость . видали",-10.684760093688965,469.0185540258452
". видали молодец",-10.32004451751709,380.199139309201
"видали молодец ?",-8.281469345092773,117.58917307347137
"молодец ? казаться",-10.92401123046875,538.273262321906
"? казаться говорить",-11.016546249389648,567.7230958423504
"казаться говорить его",-10.576613426208496,440.71045817269163
"говорить его глаз",-11.125271797180176,604.3909452643082
"его глаз ,",-8.99113941192627,176.92322735684627
"глаз , поглядывать",-10.693368911743164,471.3486070092818
", поглядывать по",-10.962446212768555,550.3152567296582
"поглядывать по сторона",-11.297142028808594,667.2452751915612
"по сторона .",-6.474178314208984,41.54746958313586
"сторона . статный",-11.017122268676758,567.9113745850402
". статный лошадь",-11.86551284790039,925.5038122003238
"статный лошадь ,",-10.292341232299805,374.18408169672944
"лошадь , с",-9.877236366271973,294.65179529472124
", с серебряный",-10.066263198852539,328.5230148701633
"с серебряный набор",-10.409555435180664,400.3030128440722
"серебряный набор сбруя",-10.742250442504883,484.79999940612186
"набор сбруя и",-10.774927139282227,494.00550075230854
"сбруя и оружие",-10.868245124816895,521.2682595713372
"и оружие и",-10.202642440795898,355.35351054072544
"оружие и сам",-10.818567276000977,506.5727440071352
"и сам красивый",-10.4655179977417,413.4085929256161
"сам красивый казак",-11.080653190612793,589.0651061708627
"красивый казак обратить",-11.45797061920166,731.968943343123
"казак обратить на",-10.047807693481445,325.0513120409162
"обратить на себя",-9.256444931030273,206.11577553507658
"на себя внимание",-9.513187408447266,238.94439749180867
"себя внимание весь",-11.023275375366211,569.9264906964612
"внимание весь народ",-11.442864418029785,725.6314617735906
"весь народ ,",-8.427629470825195,127.91084492362157
"народ , бывший",-10.396537780761719,397.3145276840371
", бывший на",-10.689634323120117,470.3363892441501
"бывший на площадь",-10.871070861816406,522.1168575281667
"на площадь .",-5.4860148429870605,23.523595925931062
"площадь . назарка",-10.994739532470703,560.641036566499
". назарка ,",-9.834951400756836,287.5662077139331
"назарка , худощавый",-8.774352073669434,156.16655084847955
", худощавый и",-10.954728126525879,547.8756912796882
"худощавый и малорослый",-10.66804313659668,464.5268099403759
"и малорослый ,",-10.025765419006348,320.9529373982365
"малорослый , быть",-10.394590377807617,396.86938159264434
", быть одеть",-9.991259574890137,314.64069573917465
"быть одеть гораздо",-10.572546005249023,439.67978766807414
"одеть гораздо плохой",-11.2820463180542,661.4721739593299
"гораздо плохой лукашка",-10.860310554504395,518.8927928654207
"плохой лукашка .",-8.199102401733398,112.14388581310635
"лукашка . проезжий",-8.862667083740234,164.31104999906532
". проезжий мимо",-11.334864616394043,681.8928773714738
"проезжий мимо старик",-11.304271697998047,669.9893888626726
"мимо старик ,",-10.546405792236328,433.1132280490848
"старик , лукашка",-9.566607475280762,246.40633480794747
", лукашка приостановиться",-10.975890159606934,554.5906455192697
"лукашка приостановиться и",-9.371549606323242,220.23553899790494
"приостановиться и приподнять",-10.84968376159668,515.728272599558
"и приподнять белый",-10.488917350769043,419.0147756501378
"приподнять белый курчавый",-11.117693901062012,601.7602205703696
"белый курчавый папах",-11.191045761108398,627.7134585420448
"курчавый папах над",-11.119148254394531,602.264221003753
"папах над стриженый",-11.06125259399414,582.5230952741327
"над стриженый черный",-11.068078994750977,584.816676928486
"стриженый черный голова",-11.495782852172852,748.0759849159889
"— чтò ,",-7.069767475128174,58.538537602856486
"чтò , много",-11.095613479614258,594.1599439022999
", много ль",-10.639659881591797,456.9987060409777
"много ль ногайский",-10.626928329467773,453.66166499827756
"ль ногайский конь",-11.424908638000488,718.1698347092897
"ногайский конь угнать",-10.852411270141602,516.5386433194094
"конь угнать ?",-8.058361053466797,103.41660187640417
"угнать ? —",-11.468669891357422,736.4910487620075
"? — сказать",-8.375007629394531,124.09432107545115
"— сказать худенький",-9.365678787231445,219.49250591441702
"сказать худенький старичок",-11.5263032913208,761.3350477613012
"худенький старичок с",-10.922948837280273,537.9441751221868
"старичок с нахмуренный",-9.310580253601074,212.64004886503986
"с нахмуренный ,",-10.205856323242188,356.01154417499407
"нахмуренный , мрачный",-11.041071891784668,575.7951109010338
", мрачный взгляд",-10.937908172607422,542.5965688640493
"— а ты",-5.926840305328369,30.318665134601115
"а ты небось",-11.27064037322998,657.1433135630177
"ты небось считать",-11.159738540649414,616.5022063022241
"небось считать ,",-10.67730712890625,467.01064744853204
"считать , дедука",-10.751182556152344,487.2991333932928
", дедука ,",-10.828727722167969,509.54427983100754
"дедука , что",-10.870199203491211,521.8549423043327
", что спрашивать",-10.725021362304688,480.01558768642076
"что спрашивать ,",-10.182735443115234,351.3046196369786
"спрашивать , —",-10.218259811401367,358.56257069280696
", — отвечать",-8.584037780761719,139.96177616251188
"— отвечать лукашка",-9.294036865234375,210.62465958811205
"отвечать лукашка ,",-10.163214683532715,347.3790881892416
"лукашка , отворочивать",-8.867908477783203,164.80755613281892
"— то-то парень",-7.994566917419434,99.68773518992315
"то-то парень -",-11.25846004486084,652.5518289226375
"парень - то",-9.950164794921875,307.28488528925067
"- то с",-9.613360404968262,253.12794959522316
"то с себя",-10.742841720581055,484.96503742285716
"с себя напрасно",-10.303966522216797,376.69653945890747
"себя напрасно водить",-11.351740837097168,688.5495666162916
"напрасно водить ,",-10.592281341552734,444.7032827643583
"водить , —",-11.132683753967285,606.9751882688886
", — проговорить",-9.071784019470215,185.33011911426314
"— проговорить старик",-8.70508861541748,150.06249186385833
"проговорить старик еще",-11.516691207885742,757.1340921205418
"старик еще мрачный",-10.05120849609375,325.68827505598125
"— вишь ,",-5.855151176452637,29.092952247344083
"вишь , чорт",-11.677817344665527,830.7193682359543
", чорт ,",-9.14349365234375,193.14052744758214
"чорт , все",-11.257957458496094,652.3630651760088
", все знать",-10.311653137207031,378.3670285258851
"все знать !",-7.05693244934082,58.107623288155104
"знать ! —",-10.085805892944336,332.23965967304866
"! — проговорить",-8.876461029052734,165.62094460051375
"— проговорить про",-9.529214859008789,241.159133501991
